resource_id,timestamp,day_index,hour_of_day,weekday,cpu_percent,memory_percent,gpu_percent,network_mb,request_count,latency_ms,error_rate_percent,running
AZURE-LEGACY-009,2026-09-07T09:00:00Z,6,9,0,8.29,7.45,0,97.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T10:00:00Z,6,10,0,14.97,16.32,0,141.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T11:00:00Z,6,11,0,14.49,21.11,0,134.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T12:00:00Z,6,12,0,10.79,16.2,0,73.9,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T13:00:00Z,6,13,0,11.31,16.19,0,97.5,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T14:00:00Z,6,14,0,16.03,15.01,0,72.0,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T15:00:00Z,6,15,0,9.39,17.97,0,57.9,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T16:00:00Z,6,16,0,11.4,19.98,0,108.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T17:00:00Z,6,17,0,11.78,15.89,0,69.1,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T18:00:00Z,6,18,0,4.43,15.41,0,108.1,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T19:00:00Z,6,19,0,9.84,16.28,0,140.6,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T20:00:00Z,6,20,0,11.82,18.39,0,136.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T21:00:00Z,6,21,0,4.03,12.55,0,115.5,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T22:00:00Z,6,22,0,2.98,15.13,0,123.1,0,0,0.1,True
AZURE-LEGACY-009,2026-09-07T23:00:00Z,6,23,0,11.24,15.24,0,80.5,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T00:00:00Z,7,0,1,7.96,12.78,0,94.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T01:00:00Z,7,1,1,6.98,15.92,0,102.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T02:00:00Z,7,2,1,4.5,13.82,0,77.6,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T03:00:00Z,7,3,1,2.14,17.03,0,126.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T04:00:00Z,7,4,1,9.39,15.21,0,75.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T05:00:00Z,7,5,1,9.23,17.92,0,106.5,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T06:00:00Z,7,6,1,12.23,15.92,0,92.3,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T07:00:00Z,7,7,1,5.8,11.32,0,119.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T08:00:00Z,7,8,1,6.68,17.53,0,155.3,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T09:00:00Z,7,9,1,10.83,8.99,0,114.4,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T10:00:00Z,7,10,1,12.5,13.8,0,111.9,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T11:00:00Z,7,11,1,14.36,13.16,0,91.0,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T12:00:00Z,7,12,1,16.43,13.84,0,102.0,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T13:00:00Z,7,13,1,4.13,11.55,0,104.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T14:00:00Z,7,14,1,15.68,11.91,0,102.2,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T15:00:00Z,7,15,1,10.87,18.86,0,63.5,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T16:00:00Z,7,16,1,13.29,14.04,0,106.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T17:00:00Z,7,17,1,12.21,15.24,0,114.3,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T18:00:00Z,7,18,1,7.13,15.6,0,89.3,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T19:00:00Z,7,19,1,7.23,16.67,0,70.3,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T20:00:00Z,7,20,1,5.95,12.83,0,98.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T21:00:00Z,7,21,1,5.22,18.31,0,120.2,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T22:00:00Z,7,22,1,4.23,15.99,0,119.2,0,0,0.1,True
AZURE-LEGACY-009,2026-09-08T23:00:00Z,7,23,1,6.47,13.82,0,67.2,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T00:00:00Z,8,0,2,9.56,18.71,0,93.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T01:00:00Z,8,1,2,9.3,7.1,0,139.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T02:00:00Z,8,2,2,6.53,16.43,0,90.4,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T03:00:00Z,8,3,2,11.19,12.82,0,144.2,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T04:00:00Z,8,4,2,8.19,17.87,0,90.1,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T05:00:00Z,8,5,2,3.08,18.79,0,109.3,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T06:00:00Z,8,6,2,11.08,15.42,0,87.4,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T07:00:00Z,8,7,2,11.16,21.74,0,100.3,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T08:00:00Z,8,8,2,4.74,18.43,0,92.4,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T09:00:00Z,8,9,2,13.8,15.22,0,146.9,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T10:00:00Z,8,10,2,9.9,17.44,0,85.3,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T11:00:00Z,8,11,2,11.16,14.76,0,122.2,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T12:00:00Z,8,12,2,14.76,17.67,0,96.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T13:00:00Z,8,13,2,12.42,18.69,0,127.9,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T14:00:00Z,8,14,2,3.93,15.18,0,93.3,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T15:00:00Z,8,15,2,14.01,15.8,0,121.6,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T16:00:00Z,8,16,2,8.76,16.78,0,127.0,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T17:00:00Z,8,17,2,7.58,23.54,0,135.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T18:00:00Z,8,18,2,7.0,13.51,0,94.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T19:00:00Z,8,19,2,7.25,17.32,0,145.0,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T20:00:00Z,8,20,2,5.57,17.69,0,61.2,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T21:00:00Z,8,21,2,5.76,17.13,0,120.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T22:00:00Z,8,22,2,4.74,14.68,0,143.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-09T23:00:00Z,8,23,2,10.49,16.63,0,32.9,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T00:00:00Z,9,0,3,14.53,15.94,0,90.6,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T01:00:00Z,9,1,3,5.43,17.13,0,111.6,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T02:00:00Z,9,2,3,9.85,13.22,0,90.6,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T03:00:00Z,9,3,3,13.09,16.67,0,94.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T04:00:00Z,9,4,3,4.18,17.52,0,130.9,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T05:00:00Z,9,5,3,9.62,15.22,0,110.8,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T06:00:00Z,9,6,3,12.01,19.21,0,76.5,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T07:00:00Z,9,7,3,0.0,16.89,0,124.0,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T08:00:00Z,9,8,3,3.73,15.97,0,92.1,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T09:00:00Z,9,9,3,12.31,14.37,0,138.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T10:00:00Z,9,10,3,12.44,13.36,0,127.5,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T11:00:00Z,9,11,3,8.21,19.85,0,129.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T12:00:00Z,9,12,3,16.17,15.53,0,85.1,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T13:00:00Z,9,13,3,12.25,15.75,0,80.4,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T14:00:00Z,9,14,3,10.34,14.9,0,64.9,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T15:00:00Z,9,15,3,14.03,15.84,0,90.7,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T16:00:00Z,9,16,3,8.67,12.52,0,158.1,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T17:00:00Z,9,17,3,10.12,17.83,0,104.9,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T18:00:00Z,9,18,3,0.0,21.38,0,120.5,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T19:00:00Z,9,19,3,4.7,15.91,0,65.5,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T20:00:00Z,9,20,3,12.48,13.28,0,84.3,0,0,0.1,True
AZURE-LEGACY-009,2026-09-10T21:00:00Z,9,21,3,4.81,16.24,0,141.1,0,0,0.1,True
